Name,Team,POS,ADP,PA,mR,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Austin Martin ","MIN","OF",747.6500244140625,322,-1.4799448281224,-6.50358566777134,-1.43585925953429,-6.75012731789473,-16.1695170733228,11.814598579229523,-3.354918494093247,"Austin Martin","27462",668885
"Dalton Rushing ","LAD","C/1B",743.9000244140625,168,-1.59864186718489,-4.59242992075679,-4.67183292436385,-4.8331001104674,-15.6960048227729,11.291176573865666,-3.4048282489072674,"Dalton Rushing","31382",687221
"James Outman ","MIN","OF",999,217,-1.38103062890367,-4.36730635096936,-5.17344894098409,-5.31734583647148,-16.2391317573286,11.814598579229523,-3.4245331780990727,"James Outman","24770",681546
"Ha-Seong Kim ","ATL","2B/SS",743.8800048828125,413,-1.30189926952868,-4.31940782830451,-1.8329150262374,-5.59263227300317,-13.0468543970738,8.595597262135074,-3.4512571349386834,"Ha-Seong Kim","27506",673490
"Kyle Isbel ","KCR","OF",999,490,-0.649065554685017,-4.6355388844481,-5.26432001194728,-5.72559646504365,-16.2745209161241,11.814598579229523,-3.4599223368945147,"Kyle Isbel","21614",664728
"Joey Bart ","PIT","C/DH",999,282,-2.07343002343483,-4.63417022953213,-3.30032256434844,-5.83665462446294,-15.8445774417783,11.291176573865666,-3.5534008679126554,"Joey Bart","21524",663698
"Alex Call ","LAD","OF/DH",999,140,-1.83603594530986,-5.33006892955312,-4.28927197015301,-4.9557765562915,-16.4111534013075,11.814598579229523,-3.5965548220779704,"Alex Call","19296",669743
"Brooks Lee ","MIN","2B/3B/SS",507.69000244140625,595,-1.73712174609112,-2.0825415405831,-5.0019280916918,-4.40239423033308,-13.2239856086991,8.595597262135074,-3.6283883465640274,"Brooks Lee","31595",686797
"Matt Shaw ","CHC","3B",333.57000732421875,273,-1.1040708710912,-4.17092196810406,-3.98853775165826,-4.20631078431361,-13.4698413751671,8.777554449233964,-3.692286925933187,"Matt Shaw","33322",807713
"Anthony Volpe ","NYY","SS",619.5700073242188,469,-1.02493951171622,-2.4178319324694,-5.73849468481859,-4.13352357996201,-13.3147897089662,8.595597262135074,-3.719192446831145,"Anthony Volpe","27647",683011
"Brooks Baldwin ","CHW","2B/3B/SS/OF",747.1900024414062,329,-1.61842470702864,-3.12194182875386,-4.75564225100523,-3.83168857615392,-13.3276973629416,8.595597262135074,-3.7321001008065684,"Brooks Baldwin","31394",681460
"Tyler Freeman ","COL","2B/OF/DH",747.3200073242188,308,-0.807328273434996,-6.0198094156846,-1.15940683647621,-5.36380582920517,-13.350350354801,8.594590813169399,-3.7557595416315843,"Tyler Freeman","22532",671289
"Braxton Fulford ","COL","C/DH",999,166,-1.75690458593487,-5.01051660273577,-4.94812620862966,-4.35365844452224,-16.0692058418226,11.291176573865666,-3.778029267956877,"Braxton Fulford","29704",690924
"Jonny DeLuca ","TBR","OF",999,294,-1.91516730468485,-4.25713952887049,-5.63275747751449,-4.80343219237409,-16.6084965034439,11.814598579229523,-3.793897924214397,"Jonny DeLuca","26365",676356
"Gary Sánchez ","MIL","C/DH",999,143,-2.09321286327858,-4.06349208922096,-5.61441351527676,-4.37164824595597,-16.1427667137323,11.291176573865666,-3.8515901398666,"Gary Sanchez","11442",596142
"Moisés Ballesteros ","CHC","DH",642.719970703125,375,-1.9349501445286,-4.16339509929858,-2.65751141959968,-4.24338401258795,-12.9992406760148,8.135422368250191,-3.863818307764614,"Moises Ballesteros","28820",694208
"Gavin Lux ","TBR","2B/3B/OF/DH",747.6799926757812,455,-1.53929334765365,-5.34443870632228,-1.04896179962424,-5.66238866880126,-13.5950825224015,8.594590813169399,-4.000491709232025,"Gavin Lux","19955",666158
"Alek Thomas ","ARI","OF",999,406,-1.36124778905992,-4.29066864138236,-6.06468765613698,-5.19827572391296,-16.9148798104922,11.814598579229523,-4.100281231262704,"Alek Thomas","23792",677950
"Nelson Velázquez ","STL","DH/OF",999,189,-2.01408150390359,-4.25234960328078,-5.9773474573347,-4.7237422194132,-16.9675207839323,11.814598579229523,-4.152922204702737,"Nelson Velazquez","23359",676369
"Dane Myers ","CIN","OF",999,266,-1.95473298437235,-4.56848065942437,-5.07985263139833,-5.38385006805757,-16.9869163432526,11.814598579229523,-4.172317764023077,"Dane Myers","22054",667472
"Lenyn Sosa ","CHW","1B/2B/DH",489.760009765625,427,-2.17234422265356,-1.81909893269408,-6.52046532050647,-3.29795204886262,-13.8098605247167,8.594590813169399,-4.215269711547337,"Lenyn Sosa","22896",672820
"Carlos Cortes ","ATH","OF",999,147,-1.97451582421609,-4.93251023823282,-5.40251473055581,-4.84312222989359,-17.1526630228983,11.814598579229523,-4.33806444366878,"Carlos Cortes","21842",666126
"Justyn-Henry Malloy ","TBR","OF/DH",999,98,-1.99429866405984,-5.5839316862627,-4.56219352105019,-5.05528941244629,-17.195713283819,11.814598579229523,-4.381114704589503,"Justyn-Henry Malloy","29606",669234
"Andrew McCutchen ","TEX","OF/DH",999,196,-2.15256138280982,-5.13368454668782,-4.20663960089861,-5.77504299519916,-17.2679285255954,11.814598579229523,-4.453329946365895,"Andrew McCutchen","9847",457705
"Jasson Domínguez ","NYY","OF/DH",332.94000244140625,91,-1.8558187851536,-5.55519249934056,-5.14445931599955,-4.8198700979609,-17.3753406984546,11.814598579229523,-4.560742119225088,"Jasson Dominguez","28080",691176
"Jerar Encarnacion ","SFG","OF",999,133,-2.09321286327858,-4.87503186438853,-5.63511139228842,-4.83982579454989,-17.4431819145054,11.814598579229523,-4.628583335275889,"Jerar Encarnacion","21871",666464
"Harry Ford ","WSN","C/DH",699.1500244140625,245,-1.73712174609112,-5.33485885514284,-3.4356329055421,-6.43835873692384,-16.9459722436999,11.291176573865666,-4.654795669834235,"Harry Ford","29958",695670
"Kyle Higashioka ","TEX","C/DH",999,276,-2.35038978124729,-3.33064300601436,-7.01117044305944,-4.37846247230186,-17.070665702623,11.291176573865666,-4.77948912875728,"Kyle Higashioka","5517",543309
"Jesse Winker ",,"DH",999,217,-1.77668742577862,-4.79360422921181,-2.62820351703059,-4.74013585386831,-13.9386310258893,8.135422368250191,-4.803208657639126,"Jesse Winker","13590",608385
"Victor Robles ","SEA","OF",711.6799926757812,294,-1.5195105078099,-5.53603316359786,-4.36211735646303,-6.20632440004554,-17.6239854279163,11.814598579229523,-4.809386848686794,"Victor Robles","18363",645302
"Kody Clemens ","MIN","1B/2B/OF",702.3699951171875,245,-1.53929334765365,-3.20336946393057,-6.23540287189096,-3.45350430586034,-14.4315699893356,8.594590813169399,-4.836979176166125,"Kody Clemens","20572",665019
"Henry Davis ","PIT","C",747.3900146484375,256,-1.95473298437235,-4.52742467810702,-5.27089440031532,-5.38421979623421,-17.1372718590289,11.291176573865666,-4.846095285163235,"Henry Davis","29617",680779
"Jake Mangum ","PIT","OF",650.1699829101562,371,-2.44930398046603,-6.70475997622636,-3.12393474671598,-5.38407142371605,-17.6620701271244,11.814598579229523,-4.8474715478948935,"Jake Mangum","26202",663968
"Max Muncy ","ATH","2B/3B/SS",697.1599731445312,406,-1.75690458593487,-3.43807288489746,-4.87624559465025,-4.3723278720545,-14.4435509375371,8.595597262135074,-4.847953675401996,"Max Muncy","29779",691777
"Carson Williams ","TBR","SS",747.530029296875,476,-0.767762593747501,-1.16767748466418,-7.27660587952206,-5.23462505495707,-14.4466710128908,8.595597262135074,-4.851073750755748,"Carson Williams","30038",700246
"Liam Hicks ","MIA","C/1B/DH",747.6199951171875,297,-2.56800101952851,-5.97464783623551,-2.03775206663654,-6.5771476312898,-17.1575485536903,11.291176573865666,-4.866371979824694,"Liam Hicks","29844",689414
"Ryan Ritter ","COL","2B/SS",999,245,-1.34146494921618,-4.90856097690039,-3.86050133984278,-4.37878792934681,-14.4893151953061,8.595597262135074,-4.89371793317108,"Ryan Ritter","31500",690022
"Max Kepler ",,"OF",999,126,-1.95473298437235,-5.27259055570883,-5.28544225907169,-5.23115153508658,-17.7439173342395,11.814598579229523,-4.92931875500992,"Max Kepler","12144",596146
"TJ Rumfield ","COL","1B",999,259,-1.61842470702864,-4.96603935074468,-3.2872168942995,-4.20301434896991,-14.0746953010428,8.135422368250191,-4.939272932792542,"TJ Rumfield","sa3017330",681198
"Bryce Eldridge ","SFG","DH",999,308,-2.38995546093479,-2.60942638974497,-5.14563627338652,-3.94104646720812,-14.0860645912744,8.135422368250191,-4.950642223024209,"Bryce Eldridge","33390",805811
"Luis Matos ","SFG","OF",999,119,-2.01408150390359,-5.24385136878669,-5.86770805402104,-4.6773264978112,-17.8029674245225,11.814598579229523,-4.988368845292985,"Luis Matos","26467",682641
"Jhostynxon Garcia ","PIT","OF/DH",999,273,-1.69755606640363,-4.59721984634652,-6.10891474131109,-5.40046505817116,-17.8041557122324,11.814598579229523,-4.989557133002871,"Jhostynxon Garcia","28142",691373
"Randal Grichuk ","NYY","OF/DH",999,126,-1.95473298437235,-5.27259055570883,-5.87867199435241,-4.71380864225039,-17.819804176684,11.814598579229523,-5.005205597454457,"Randal Grichuk","10243",545341
"Ryan Vilade ","TBR","OF",999,168,-2.19212706249731,-5.4450256772417,-5.09670135866453,-5.11177152460618,-17.8456256230098,11.814598579229523,-5.031027043780202,"Ryan Vilade","22165",668723
"Johnathan Rodríguez ","CLE","OF",999,77,-2.17234422265356,-5.49771412549627,-5.29287532724215,-4.9061086704775,-17.8690423458695,11.814598579229523,-5.054443766639949,"Johnathan Rodriguez","22530",671286
"Chandler Simpson ","TBR","OF",184.0399932861328,455,-0.550151355466281,-7.902225975777,-1.81451801773557,-7.62288933154046,-17.8897846805193,11.814598579229523,-5.075186101289795,"Chandler Simpson","31912",802415
"Romy Gonzalez ","BOS","1B/2B/DH",999,203,-1.49972766796615,-4.73612585536752,-4.98117716841603,-3.46348215415484,-14.6805128459046,8.594590813169399,-5.085922032735141,"Romy Gonzalez","21562",663853
"Coby Mayo ","BAL","1B/DH",503.8399963378906,189,-1.81625310546611,-3.82605172503832,-5.12959317965863,-3.46998648257885,-14.2418844927419,8.135422368250191,-5.1064621244917205,"Coby Mayo","28312",691723
"Connor Wong ","BOS","C",999,211,-2.05364718359108,-5.19526851866385,-5.06642868376484,-5.10284303058686,-17.4181874166066,11.291176573865666,-5.127010842740964,"Connor Wong","19896",657136
"Mike Tauchman ","NYM","OF/DH",999,119,-1.81625310546611,-5.67014924702914,-4.84960988443964,-5.62247727562327,-17.9584895125582,11.814598579229523,-5.143890933328633,"Mike Tauchman","15274",643565
"Brayan Rocchio ","CLE","2B/SS",999,504,-1.12385371093495,-4.26671938004993,-3.6729373968226,-5.71882650982945,-14.7823369976369,8.595597262135074,-5.186739735501864,"Brayan Rocchio","23690",677587
"Zac Veen ","COL","OF",740.9199829101562,119,-2.01408150390359,-5.67014924702914,-5.35865896923035,-5.01559937492678,-18.0584890950899,11.814598579229523,-5.243890515860329,"Zac Veen","27770",691728
"Eli White ","ATL","OF/DH",999,147,-1.77668742577862,-5.35880811647526,-5.65703927295116,-5.30086365975298,-18.093398474958,11.814598579229523,-5.278799895728488,"Eli White","19346",642201
"Ramón Urías ","STL","2B/3B",999,322,-2.07343002343483,-3.94579839831662,-4.48817117735322,-4.3822171780856,-14.8896167771902,8.594590813169399,-5.29502596402087,"Ramon Urias","18795",602104
"Anthony Santander ","TOR","OF/DH",743.9600219726562,56,-2.15256138280982,-5.41149656472983,-5.76903259103875,-4.88619724502019,-18.2192877835986,11.814598579229523,-5.404689204369075,"Anthony Santander","14551",623993
"Andrés Chaparro ","WSN","1B",999,266,-1.95473298437235,-3.71588490293946,-4.82532808900297,-4.06042647768852,-14.5563724540033,8.135422368250191,-5.420950085753107,"Andres Chaparro","21797",665953
"Zach Dezenzo ","HOU","OF/DH",999,98,-1.99429866405984,-5.5839316862627,-5.66447234112162,-4.99568794946949,-18.2383906409136,11.814598579229523,-5.4237920616841215,"Zach Dezenzo","31562",701305
"Eric Wagaman ","MIN","1B/OF/DH",747.1699829101562,112,-2.2712584218723,-5.641410060107,-5.34769502889898,-5.04878508402228,-18.3091485949006,11.814598579229523,-5.494550015671029,"Eric Wagaman","23395",676572
"Esteury Ruiz ","MIA","OF",744.260009765625,98,-1.79647026562236,-6.01022956450516,-5.24158649774623,-5.26429297305038,-18.3125793009241,11.814598579229523,-5.497980721694601,"Esteury Ruiz","21780",665923
"Joe Mack ","MIA","C",999,257,-1.97451582421609,-4.1052323979963,-6.44746079540419,-5.3156012969747,-17.8428103145912,11.291176573865666,-5.55163374072561,"Joe Mack","sa3017374",691788
"Ryan Waldschmidt ","ARI","OF",999,112,-1.87560162499735,-6.06770793834945,-4.83864594410827,-5.58599513118407,-18.3679506386391,11.814598579229523,-5.553352059409622,"Ryan Waldschmidt","sa3025261",814439
"Charlie Condon ","COL","1B/OF",999,126,-2.35038978124729,-5.69888843395128,-5.19927901765638,-5.14161652722628,-18.3901737600813,11.814598579229523,-5.575575180851711,"Charlie Condon","sa3025257",809707
"Otto Kemp ","PHI","1B/3B/OF",999,231,-1.46016198827866,-4.42478472481365,-4.77050838734614,-4.7137643711187,-15.3692194715572,8.777554449233964,-5.591665022323185,"Otto Kemp","31792",805249
"Jake Rogers ","DET","C",999,192,-1.87560162499735,-4.69096427591843,-6.116029531897,-5.31363540181943,-17.9962308346322,11.291176573865666,-5.705054260766549,"Jake Rogers","19452",668670
"Zach McKinstry ","DET","2B/3B/SS/OF",499.3800048828125,406,-1.16341939062245,-4.71696651962481,-4.1126719674642,-5.31747864986657,-15.310536527578,8.595597262135074,-5.714939265442953,"Zach McKinstry","19392",656716
"Yohel Pozo ","STL","C/1B",999,179,-2.21190990234106,-5.06388937844833,-6.16838922625171,-4.56517471298503,-18.0093632200261,11.291176573865666,-5.718186646160463,"Yohel Pozo","18848",650968
"Derek Hill ","CHW","OF",999,105,-2.13277854296607,-5.61267087318485,-5.84578017335831,-4.94263508604839,-18.5338646755576,11.814598579229523,-5.719266096328098,"Derek Hill","16947",656537
"Tyrone Taylor ","NYM","OF",999,273,-1.69755606640363,-5.02351772458897,-6.53378317561177,-5.31093005031086,-18.5657870169152,11.814598579229523,-5.751188437685709,"Tyrone Taylor","13675",621438
"Will Brennan ","SFG","OF",999,189,-2.40973830077853,-5.95754111625059,-4.95924928775329,-5.30095220201637,-18.6274809067988,11.814598579229523,-5.812882327569261,"Will Brennan","25660",686823
"Nathan Church ","STL","OF",999,175,-1.9349501445286,-5.9000627424063,-5.27800919090123,-5.51646009104446,-18.6294821688806,11.814598579229523,-5.814883589651061,"Nathan Church","31357",701675
"Blake Perkins ","MIL","OF",999,147,-1.97451582421609,-5.78510599471772,-5.31833408006579,-5.58933583765946,-18.6672917366591,11.814598579229523,-5.852693157429539,"Blake Perkins","19921",663368
"Freddy Fermin ","SDP","C/DH",726.02001953125,480,-2.42952114062228,-3.74188714664584,-5.36919853944897,-6.62158189861345,-18.1621887253305,11.291176573865666,-5.871012151464883,"Freddy Fermin","21840",666023
"Adrian Del Castillo ","ARI","C/DH",999,124,-2.3108241015598,-5.26437935944536,-5.64591619382752,-5.02031489272231,-18.241434547555,11.291176573865666,-5.950257973689318,"Adrian Del Castillo","29554",680728
"Michael Conforto ","CHC","OF",999,98,-2.19212706249731,-5.5839316862627,-5.5802916906316,-5.42349583444537,-18.779846273837,11.814598579229523,-5.965247694607463,"Michael Conforto","16376",624424
"Tyler Austin ","CHC","1B",999,140,-1.83603594530986,-4.47747317306821,-4.88250170543374,-3.94095792494473,-15.1369687487566,8.135422368250191,-6.0015463805063485,"Tyler Austin","11850",592122
"Dylan Carlson ","CHC","OF",999,70,-2.2316927421848,-5.89527281681658,-5.3660920374008,-5.36710226454887,-18.860159860951,11.814598579229523,-6.04556128172154,"Dylan Carlson","20126",666185
"J.C. Escarra ","NYY","C/1B",999,130,-2.2316927421848,-5.71531082647822,-5.32806801674609,-5.08568122776983,-18.360752813179,11.291176573865666,-6.069576239313281,"J.C. Escarra","20084",641555
"Kyle Karros ","COL","3B",999,252,-1.67777322655988,-5.78989592030744,-3.27625295396813,-5.12174937290068,-15.8656714737362,8.777554449233964,-6.088117024502171,"Kyle Karros","33252",691720
"Jose Trevino ","CIN","C",999,282,-2.2712584218723,-4.63417022953213,-6.18427318118731,-5.28964381353344,-18.3793456461252,11.291176573865666,-6.0881690722595145,"Jose Trevino","16725",624431
"James McCann ","ARI","C",999,213,-2.29104126171605,-4.77718183668487,-6.1489213528911,-5.20427751076522,-18.4214219620572,11.291176573865666,-6.130245388191575,"James McCann","12859",543510
"LaMonte Wade Jr. ",,"1B/OF",999,70,-2.2316927421848,-5.89527281681658,-5.28191138691078,-5.54617228026947,-18.9550492261816,11.814598579229523,-6.140450646952112,"LaMonte Wade Jr.","18126",664774
"Luis Campusano ","SDP","DH",999,182,-1.67777322655988,-4.64990829460108,-4.35505561214121,-4.6374593757649,-15.3201965090671,8.135422368250191,-6.184774140816887,"Luis Campusano","22217",669134
"Abimelec Ortiz ","WSN","1B",999,252,-1.67777322655988,-3.65840652909517,-5.56697383552629,-4.4650707729951,-15.3682243641765,8.135422368250191,-6.232801995926259,"Abimelec Ortiz","sa3016926",694673
"Luis Torrens ","NYM","C",999,211,-2.44930398046603,-5.19526851866385,-5.57547776855554,-5.33171374551655,-18.5517640132019,11.291176573865666,-6.260587439336301,"Luis Torrens","15905",620443
"Tommy Pham ",,"OF",999,154,-2.11299570312232,-5.81384518163986,-5.0747734780018,-6.08355941195805,-19.085173774722,11.814598579229523,-6.2705751954925075,"Tommy Pham","2967",502054
"Leody Taveras ","BAL","OF",999,77,-2.17234422265356,-5.92401200373872,-5.5473998696375,-5.45338510819717,-19.0971412042269,11.814598579229523,-6.28254262499743,"Leody Taveras","18900",665750
"Carlos Santana ","ARI","1B/DH",999,357,-1.97451582421609,-3.66319645468489,-3.86558049323931,-5.93758656306956,-15.4408793352098,8.135422368250191,-6.305456966959652,"Carlos Santana","2396",467793
"Keibert Ruiz ","WSN","C",719.3400268554688,320,-2.82517793749723,-4.3638850802956,-5.95290652310576,-5.45506981743918,-18.5970393583378,11.291176573865666,-6.3058627844721045,"Keibert Ruiz","19610",660688
"Pedro Pagés ","STL","C",999,358,-2.58778385937226,-3.66730205281663,-6.7396380346056,-5.69996443864734,-18.6946883854418,11.291176573865666,-6.403511811576156,"Pedro Pages","25782",686780
"Edmundo Sosa ","PHI","2B/3B/SS",999,245,-1.73712174609112,-4.48226309865794,-5.89669767900559,-3.89137858139412,-16.0074611051488,8.595597262135074,-6.411863843013688,"Edmundo Sosa","17022",624641
"Heston Kjerstad ","BAL","OF",999,56,-2.35038978124729,-5.83779444297229,-5.76903259103875,-5.27427082134488,-19.2314876366032,11.814598579229523,-6.416889057373686,"Heston Kjerstad","31166",677008
"Drew Gilbert ","SFG","OF",999,70,-2.2316927421848,-5.89527281681658,-5.70677982121146,-5.43677011808357,-19.2705154982964,11.814598579229523,-6.455916919066897,"Drew Gilbert","31545",687551
"Hunter Feduccia ","TBR","C",999,262,-2.07343002343483,-5.40465402338234,-4.52817778893322,-6.74307617676728,-18.7493380125176,11.291176573865666,-6.458161438651998,"Hunter Feduccia","23372",676439
"Jhonkensy Noel ","BAL","1B/OF",999,14,-2.3108241015598,-6.09165719968188,-5.95777349144591,-4.91604224764029,-19.2762970403279,11.814598579229523,-6.461698461098345,"Jhonkensy Noel","24257",678877
"Christian Moore ","LAA","2B",747.3599853515625,336,-1.75690458593487,-4.00327677216091,-5.02113073373194,-5.29093008259018,-16.0722421744179,8.594590813169399,-6.477651361248497,"Christian Moore","34979",695681
"Endy Rodríguez ","PIT","C/1B",999,105,-2.13277854296607,-6.0389687514273,-5.33673108856761,-5.28090796316398,-18.7893863461249,11.291176573865666,-6.498209772259295,"Endy Rodriguez","25332",682848
"John Rave ","KCR","OF",999,91,-2.05364718359108,-5.98149037758301,-5.99419618460091,-5.29747868214588,-19.3268124279209,11.814598579229523,-6.512213848691356,"John Rave","26284",670231
"Rece Hinds ","CIN","OF",747.6099853515625,21,-2.25147558202855,-6.12039638660401,-5.88455678128725,-5.11172725347448,-19.3681560033943,11.814598579229523,-6.553557424164785,"Rece Hinds","27493",677956
"Travis d'Arnaud ","LAA","C",999,231,-2.44930398046603,-4.42478472481365,-6.72252407601893,-5.29097435372187,-18.8875871350205,11.291176573865666,-6.596410561154806,"Travis d'Arnaud","7739",518595
"Austin Slater ","DET","OF",999,28,-2.38995546093479,-6.14913557352616,-5.64099617922327,-5.23774440577398,-19.4178316194582,11.814598579229523,-6.603233040228674,"Austin Slater","16153",596103
"Jarred Kelenic ","CHW","OF",999,63,-2.29104126171605,-5.86653362989443,-5.95034042327545,-5.31075296578408,-19.41866828067,11.814598579229523,-6.604069701440482,"Jarred Kelenic","22558",672284
"Brady House ","WSN","3B",722.9400024414062,546,-1.75690458593487,-2.30766511037054,-7.2159013909304,-5.11230277818654,-16.3927738654223,8.777554449233964,-6.615219416188384,"Brady House","29993",691781
"Taylor Trammell ","HOU","OF",999,35,-2.33060694140355,-6.1778747604483,-5.65196011955464,-5.27422655021318,-19.4346683716197,11.814598579229523,-6.62006979239014,"Taylor Trammell","19960",666211
"Jacob Melton ","TBR","OF",704.4500122070312,147,-1.97451582421609,-5.35880811647526,-6.16608835774186,-5.93767510533294,-19.4370874037662,11.814598579229523,-6.62248882453664,"Jacob Melton","31661",689200
"Braden Montgomery ","CHW","OF",999,140,-2.42952114062228,-5.75636680779558,-5.90059987501514,-5.35391652317408,-19.4404043466071,11.814598579229523,-6.625805767377542,"Braden Montgomery","sa3038253",695731
"Gabriel Gonzalez ","MIN","OF",999,42,-2.46908682030978,-6.20661394737046,-5.49258016798067,-5.29084154032678,-19.4591224759877,11.814598579229523,-6.644523896758152,"Gabriel Gonzalez","sa3015723",694224
"Jacob Young ","WSN","OF",999,385,-1.34146494921618,-6.76223835007064,-3.6568943030947,-7.73541084454327,-19.4960084469248,11.814598579229523,-6.681409867695276,"Jacob Young","29931",696285
"Johan Rojas ","PHI","OF",999,70,-2.2316927421848,-6.32157069505903,-5.70677982121146,-5.25770010236298,-19.5177433608182,11.814598579229523,-6.703144781588755,"Johan Rojas","24336",679032
"Cole Young ","SEA","2B",999,392,-1.4799448281224,-5.08578602402298,-3.32717045961541,-6.41853585372994,-16.3114371654907,8.594590813169399,-6.716846352321332,"Cole Young","31680",702284
"Tom Murphy ",,"C",999,51,-2.25147558202855,-5.81726645231361,-5.82246315025224,-5.13021959647995,-19.0214247810744,11.291176573865666,-6.730248207208699,"Tom Murphy","13499",608596
"Casey Schmitt ","SFG","1B/2B/3B",999,210,-2.03386434374734,-4.33856716404721,-5.41700954304808,-4.5645836291499,-16.3540246799925,8.594590813169399,-6.759433866823121,"Casey Schmitt","27577",669477
"Jeremiah Jackson ","BAL","3B/OF",999,203,-1.8953844648411,-4.30982797712507,-6.25379988039279,-4.08042644540921,-16.5394387677681,8.777554449233964,-6.761884318534199,"Jeremiah Jackson","22239",669236
"Walker Jenkins ","MIN","OF",999,35,-2.33060694140355,-6.1778747604483,-5.90648466194998,-5.18469154235288,-19.5996579061547,11.814598579229523,-6.785059326925192,"Walker Jenkins","sa3022894",805805
"Brandon Lockridge ","MIL","OF",999,161,-2.05364718359108,-6.26888224680446,-5.2560813102385,-6.03050654853694,-19.609117289171,11.814598579229523,-6.794518709941462,"Brandon Lockridge","21496",663604
"Spencer Jones ","NYY","OF",999,21,-2.25147558202855,-6.12039638660401,-5.96873743177727,-5.27093011486948,-19.6115395152793,11.814598579229523,-6.796940936049801,"Spencer Jones","sa3019969",682987
"Alejandro Osuna ","TEX","OF/DH",999,56,-2.15256138280982,-6.26409232121474,-5.43032739815338,-5.77174655985546,-19.6187276620334,11.814598579229523,-6.804129082803873,"Alejandro Osuna","27915",696030
"Emmanuel Rodriguez ","MIN","OF",999,56,-2.15256138280982,-6.26409232121474,-5.25998350624805,-5.95081657557605,-19.6274537858486,11.814598579229523,-6.812855206619143,"Emmanuel Rodriguez","sa3014693",691181
"Graham Pauley ","MIA","1B/2B/3B",999,294,-1.71733890624738,-4.25713952887049,-5.12370839272379,-5.32077508521027,-16.4189619130519,8.594590813169399,-6.824371099882528,"Graham Pauley","31363",688363
"Joshua Báez ","STL","OF",999,21,-2.44930398046603,-6.12039638660401,-5.96873743177727,-5.11172725347448,-19.6501650523218,11.814598579229523,-6.8355664730922765,"Joshua Baez","sa3017022",695491
"Triston Casas ","BOS","1B",744.2100219726562,133,-2.09321286327858,-4.87503186438853,-4.44666933080169,-4.58102153473671,-15.9959355932055,8.135422368250191,-6.860513224955308,"Triston Casas","22514",671213
"Nick Fortes ","TBR","C",999,314,-2.11299570312232,-4.33925149150519,-6.18657404969716,-6.51392427592434,-19.152745520249,11.291176573865666,-6.861568946383346,"Nick Fortes","21538",663743
"Mitch Garver ","SEA","C/DH",999,45,-2.33060694140355,-5.7926328635232,-5.71544289303298,-5.33345828501334,-19.1721409829731,11.291176573865666,-6.880964409107397,"Mitch Garver","15161",641598
"Chas McCormick ","CHC","OF",999,49,-2.21190990234106,-6.23535313429259,-5.67388800021736,-5.57606155402127,-19.6972125908723,11.814598579229523,-6.882614011642765,"Chas McCormick","19599",676801
"Joey Wiemer ","WSN","OF",999,140,-2.2316927421848,-5.33006892955312,-6.15512441741049,-6.01059512307965,-19.7274812122281,11.814598579229523,-6.9128826329985475,"Joey Wiemer","27690",686894
"Ben Gamel ","ATL","OF",999,35,-2.33060694140355,-6.1778747604483,-5.65196011955464,-5.59263227300317,-19.7530740944097,11.814598579229523,-6.938475515180126,"Ben Gamel","12160",592325
"Rowdy Tellez ",,"1B/DH",999,189,-2.21190990234106,-3.82605172503832,-5.72282291493936,-4.31580148876291,-16.0765860310816,8.135422368250191,-6.9411636628314515,"Rowdy Tellez","15679",642133
"Tyler Heineman ","TOR","C",999,154,-2.3108241015598,-5.81384518163986,-5.33128061132244,-5.80488799781926,-19.2608378923414,11.291176573865666,-6.969661318475697,"Tyler Heineman","13897",623168
"Mark Canha ","TEX","OF/DH",999,63,-2.48886966015352,-6.29283150813689,-5.35512809706943,-5.64902584289966,-19.7858551082595,11.814598579229523,-6.971256529029987,"Mark Canha","11445",592192
"Luis Rengifo ","MIL","2B/3B/OF",628.8200073242188,434,-2.11299570312232,-4.40562538907094,-4.49523292167503,-5.57307501659944,-16.5869290304678,8.594590813169399,-6.992338217298338,"Luis Rengifo","19858",650859
"Pedro León ","PHI","OF",999,21,-2.44930398046603,-6.12039638660401,-5.96873743177727,-5.27093011486948,-19.8093679137168,11.814598579229523,-6.994769334487274,"Pedro Leon","27781",694175
"Bryce Johnson ","SDP","OF",999,140,-2.2316927421848,-6.18266468603803,-5.30737013973442,-6.10013013093995,-19.8218576988972,11.814598579229523,-7.007259119667678,"Bryce Johnson","20002",669369
"Stuart Fairchild ","CLE","OF/DH",999,28,-2.38995546093479,-6.14913557352616,-5.97970137210864,-5.30741225930868,-19.8262046658783,11.814598579229523,-7.01160608664874,"Stuart Fairchild","20321",656413
"Gabriel Rincones Jr. ","PHI","OF",999,35,-2.33060694140355,-6.1778747604483,-5.73614077004465,-5.66230012653787,-19.9069225984343,11.814598579229523,-7.092324019204842,"Gabriel Rincones Jr.","sa3020758",687282
"Drew Millas ","WSN","C",999,141,-2.25147558202855,-6.18677028416976,-5.12713317235651,-5.82250807107634,-19.3878871096311,11.291176573865666,-7.096710535765496,"Drew Millas","25643",686452
"MJ Melendez ","NYM","OF",999,35,-2.33060694140355,-6.1778747604483,-5.99066531244001,-5.41356225728257,-19.9127092715744,11.814598579229523,-7.098110692344903,"MJ Melendez","22197",669004
"Junior Perez ","ATH","OF",999,28,-2.38995546093479,-6.14913557352616,-5.97970137210864,-5.46661512070367,-19.9854075272733,11.814598579229523,-7.170808948043735,"Junior Perez","sa3005744",678577
